"userID"	"placeID"	"count"
11187	17059	1
11187	15002	1
11187	13709	3
11187	11699	9
11187	393	1
11187	510	5
11187	4528	2
11187	1594	1
11187	59	1
11187	21452	1
11187	4529	1
11187	11399	2
11187	7434	2
11187	33416	1
11187	21192	1
11187	21068	2
11187	5881	4
11187	30659	1
11187	111	1
11222	23467	48
11222	6091	3
11222	31060	5
11222	33269	1
11222	4261	8
11222	9288	3
11222	31063	13
11222	812	2
11222	3043	4
11222	33302	1
11222	892	1
11222	33308	11
11222	4647	2
11222	28624	1
11222	9066	2
11222	28615	2
11222	10219	1
11222	35566	1
11222	31190	6
11222	770	1
11222	33261	1
11222	26622	1
11222	15539	2
11222	724	3
11222	775	1
11222	30242	1
11222	14445	1
11222	15335	1
11222	7002	1
11222	8	1
11222	20978	1
11222	103	1
11222	4259	2
11222	21460	1
11222	12519	1
11222	12	1
11222	11711	1
11222	14155	1
11235	16638	8
11235	3825	1
11235	36	1
11235	2938	1
11235	14570	2
11235	39677	2
11235	52	1
11235	307	1
11235	30947	3
11235	1140	1
11235	182	3
11235	5098	5
11235	34895	1
11235	16631	11
11235	12929	2
11235	25478	2
11235	38201	1
11235	15953	2
11235	11813	1
11235	3857	1
11235	24048	1
11235	8615	1
11235	4464	4
11235	1519	1
11235	13112	1
11235	3673	1
11235	40173	1
11235	12037	3
11235	14933	1
11235	25475	1
11235	39107	1
11235	224	1
11235	161	3
11235	20562	1
11235	33334	1
11235	3151	1
11235	13362	1
11235	479	1
11235	16641	1
11235	20588	1
11235	7550	1
11235	361	1
11437	36	98
11437	3582	1
11437	40210	1
11437	1303	1
11437	22101	2
11437	624	1
11437	388	5
11437	12	1
11437	1418	1
11437	16900	2
11437	4140	1
11437	4853	1
11437	21294	1
11598	20991	73
11598	20992	15
11598	40016	1
11598	20977	1
11598	20983	3
11598	6424	1
11598	35579	1
11598	11762	2
11598	20976	3
11598	20970	2
11598	5380	2
11598	9742	1
11598	20967	1
11598	7518	1
11598	38138	1
11598	19285	1
11598	32811	1
11735	464	1
11735	2496	50
11735	37867	7
11735	7292	5
11735	34505	1
11735	327	21
11735	16617	2
11735	13581	1
11735	9430	1
11735	13576	1
11735	26296	1
11735	326	3
11735	32078	5
11735	38828	2
11735	23603	1
11735	30503	3
11735	22443	3
11735	32986	1
11735	2157	4
11735	19255	9
11735	6562	1
11735	13021	2
11735	12184	4
11735	28882	1
11735	6	1
11735	18609	1
11735	7328	1
11735	27851	1
11735	2492	2
11735	5376	1
11735	917	3
11735	1969	1
11735	3103	1
11735	19244	1
11735	15525	1
11735	19237	2
11735	15668	1
11735	231	1
11735	12178	1
11735	15044	1
11735	18606	2
11735	3876	1
11735	37876	1
11735	26603	1
11735	30501	1
11735	13000	1
11735	2494	1
11741	7034	4
11741	7030	3
11741	4174	2
11741	5142	2
11741	640	1
11741	24248	5
11741	7025	5
11741	8	13
11741	29292	2
11741	24278	1
11741	8067	1
11741	22261	1
11741	12	3
11741	2043	1
11741	11191	3
11741	25	2
11741	29708	2
11741	29300	4
11741	1228	1
11741	23968	1
11741	36	3
11741	1093	1
11741	464	1
11741	5338	1
11741	301	1
11741	339	1
11741	29709	1
11741	7038	1
11741	274	2
11741	103	4
11741	27428	1
11741	40246	1
11741	18295	1
11741	7	1
11741	1315	1
11760	22011	32
11760	22010	5
11760	8187	1
11760	4776	2
11760	37306	1
11760	3426	3
11760	446	8
11760	1661	1
11760	8191	42
11760	5714	1
11760	1348	2
11760	3464	1
11760	892	3
11760	1093	1
11760	40043	13
11760	8202	1
11760	1510	2
11905	23613	83
11905	3564	4
11905	10945	1
11905	32381	1
11905	15748	1
11905	1711	1
11905	38214	1
11905	12574	1
11905	152	1
11905	464	3
11905	12	1
11938	28831	5
11938	436	2
11938	26229	7
11938	26800	1
11938	12	17
11938	19079	2
11938	892	1
11938	11	12
11938	8852	1
11938	26232	2
11938	150	8
11938	28542	1
11938	111	1
11938	427	1
11938	1084	2
11938	12516	2
11938	1064	1
11938	8751	1
11938	454	2
11938	5818	1
11938	1071	1
11938	1076	1
11938	9493	2
11938	28553	1
11938	37102	1
11938	17635	1
11938	13586	2
12220	36	71
12220	11	29
12220	8	3
12220	583	1
12220	33077	6
12220	28790	2
12220	7759	1
12220	12	1
12220	7057	1
12220	23539	3
12220	871	2
12220	33078	1
12248	321	95
12248	35638	1
12248	25273	8
12248	462	1
12248	333	2
12248	916	1
12248	10410	1
12248	876	1
12248	12	1
12248	1417	2
12248	21192	1
12248	39633	1
12248	24469	1
12248	481	2
12248	1121	1
12398	3126	12
12398	3102	33
12398	7347	1
12398	3092	1
12398	10054	8
12398	229	3
12398	7342	8
12398	7028	1
12398	7304	2
12398	12184	2
12398	18616	1
12398	10489	1
12398	19254	1
12398	193	1
12398	1327	1
12398	3912	1
12398	9430	1
12398	3097	2
12398	37149	1
12398	7292	2
12398	3100	1
12398	643	1
12398	11	1
12398	2494	1
12398	7299	1
12398	2226	2
12398	22873	1
12398	22874	1
12398	10498	1
12398	7280	1
12398	6562	1
12398	3139	1
12565	38646	10
12565	246	1
12565	23732	3
12565	8822	7
12565	8847	4
12565	21662	1
12565	18269	1
12565	26792	1
12565	15796	1
12565	21294	2
12565	11844	1
12565	2895	6
12565	3673	1
12565	18258	1
12565	13582	1
12565	1033	1
12565	37269	2
12565	9681	1
12565	783	1
12565	17571	1
12565	5299	1
12565	40384	2
12565	16739	1
12565	384	2
12565	3308	2
12565	1193	1
12565	104	1
12565	502	1
12565	442	1
12565	5277	1
12565	8821	2
12565	40385	1
12565	523	1
12565	40386	1
12565	21643	1
12565	4645	3
12565	17816	3
12565	23473	1
12565	30639	1
12565	6930	1
12565	3951	1
12565	21980	1
12713	1348	2
12713	18494	1
12713	10299	106
12713	4033	1
12713	3002	13
12713	121	1
12713	5808	1
12713	344	1
12713	360	1
12713	24405	1
12870	11909	1
12870	1140	1
12870	14011	10
12870	22785	6
12870	354	22
12870	38645	3
12870	40439	14
12870	4302	2
12870	22789	9
12870	35835	1
12870	13539	2
12870	23348	1
12870	103	3
12870	31321	1
12870	12446	1
12870	10621	2
12870	13346	1
12870	10763	1
12870	25893	1
12870	464	2
12870	248	1
12870	11886	1
12870	21260	3
12870	29241	1
12870	27956	1
12870	40440	1
12870	11912	1
12870	15700	1
12870	14018	1
12870	4349	1
12870	6735	4
13018	22502	95
13018	29335	1
13018	26337	3
13018	31850	2
13018	34939	7
13018	9743	2
13018	9758	3
13018	34136	2
13018	9746	1
13018	4637	1
13018	38590	1
13018	29627	1
13018	24853	1
13018	24666	1
13018	15424	1
13018	2867	10
13018	34944	2
13018	15852	1
13018	24858	1
13018	40460	3
13018	28739	2
13018	24870	1
13018	40461	1
13018	2922	1
13018	39404	1
13018	865	1
13018	360	1
13018	27501	1
13018	36	2
13018	229	1
13018	39692	1
13018	24862	1
13018	26333	2
13018	118	1
13020	274	3
13020	38644	15
13020	156	2
13020	25889	1
13020	25875	1
13020	619	3
13020	13844	1
13020	399	1
13020	22073	2
13020	29239	2
13020	25	1
13020	802	21
13020	25880	2
13020	1086	1
13020	25878	5
13020	16734	1
13020	25899	8
13020	11952	1
13020	25892	1
13020	1570	1
13020	1331	1
13020	1112	1
13020	892	1
13020	103	1
13020	11	1
13020	1176	2
13020	150	1
13048	111	52
13048	18692	8
13048	7299	11
13048	3144	4
13048	54	1
13048	15046	1
13048	19246	1
13048	3120	1
13048	9430	1
13048	7266	3
13048	3143	1
13048	12188	2
13048	865	1
13048	193	1
13048	2494	1
13048	12	1
13048	3097	2
13048	10487	1
13048	999	2
13048	40469	2
13048	6435	1
13048	38934	1
13048	10971	1
13048	464	1
13048	36	1
13225	6744	12
13225	4774	7
13225	27812	1
13225	323	1
13225	8383	42
13225	583	28
13225	27811	1
13225	246	2
13225	5119	2
13225	39544	1
13225	8384	3
13225	3458	1
13225	640	1
13225	28601	2
13225	6042	1
13225	4659	1
13225	360	1
13225	1534	6
13225	8051	2
13225	17010	2
13225	103	1
13225	111	1
13225	3020	2
13237	29233	49
13237	7200	22
13237	33942	2
13237	1661	1
13237	38015	1
13237	20808	1
13237	7208	2
13237	13275	1
13237	1548	1
13237	30237	7
13237	154	1
13237	1747	17
13310	17308	1
13310	20204	12
13310	13210	4
13310	20221	7
13310	12781	12
13310	643	1
13310	8398	1
13310	3673	3
13310	28159	1
13310	6572	1
13310	11858	1
13310	30062	1
13310	7739	1
13310	18868	1
13310	476	1
13310	7439	1
13310	1411	1
13310	6744	1
13310	8636	2
13310	172	3
13310	892	5
13310	224	5
13310	7434	3
13310	12	2
13310	118	7
13310	16806	1
13310	20237	2
13310	13202	1
13310	17836	2
13310	5784	1
13310	38630	1
13310	5887	2
13310	503	3
13310	943	1
13310	20214	3
13310	4007	1
13310	152	1
13310	12777	1
13310	20210	1
13310	528	1
13310	13357	1
13310	26	1
13310	7440	1
13310	17055	1
13429	354	7
13429	528	2
13429	7418	1
13429	36	4
13429	7421	2
13429	10117	1
13429	25753	1
13429	25737	4
13429	7425	2
13429	5457	4
13429	5450	2
13429	20195	2
13429	502	1
13429	1411	1
13429	27154	2
13429	3673	3
13429	10069	5
13429	952	1
13429	468	3
13429	27157	2
13429	943	1
13429	172	3
13429	4007	3
13429	4012	1
13429	180	6
13429	1519	1
13429	10070	1
13429	4774	1
13429	1634	1
13429	27146	1
13429	10657	2
13429	10127	1
13429	12	2
13429	5446	1
13429	13202	1
13429	25277	1
13455	1895	1
13455	11833	1
13455	35712	52
13455	152	26
13455	11812	2
13455	800	71
13455	15148	1
13455	3787	1
13636	3082	7
13636	26000	1
13636	21415	5
13636	808	1
13636	5098	27
13636	4184	17
13636	21416	6
13636	21409	1
13636	14077	2
13636	1370	1
13636	7	3
13636	5895	1
13636	4174	2
13636	4684	6
13636	25369	1
13636	1348	1
13636	360	3
13636	8758	1
13636	339	1
13636	16377	1
13636	36	1
13636	18348	2
13636	31494	1
13636	502	1
13636	846	1
13636	397	1
13636	21419	1
13636	39685	1
13636	30218	1
13636	31237	1
13636	36319	1
13664	8649	12
13664	31865	3
13664	13345	54
13664	23756	2
13664	13207	6
13664	1415	5
13664	4874	2
13664	476	1
13664	2865	2
13664	9173	1
13664	4797	2
13664	1427	1
13664	36	1
13664	11733	1
13804	12	2
13804	23358	1
13804	23370	1
13804	9837	25
13804	21572	3
13804	18181	1
13804	16527	1
13804	354	6
13804	36054	1
13804	16511	2
13804	238	1
13804	24906	3
13804	4349	3
13804	9839	1
13804	13528	6
13804	13539	1
13804	16496	1
13804	6711	5
13804	35860	1
13804	4808	1
13804	6172	1
13804	9174	2
13804	11886	3
13804	13346	2
13804	24621	2
13804	22787	1
13804	14022	7
13804	16508	3
13804	4539	1
13804	1174	3
13804	38447	1
13804	179	1
13804	1207	1
13804	40565	1
13804	12373	1
13804	9840	1
13804	18090	1
14009	21361	1
14009	21360	35
14009	171	24
14009	8	15
14009	23065	1
14009	8614	1
14009	38201	1
14009	3825	3
14009	21369	1
14009	21364	1
14009	31226	1
14009	40597	1
14009	39769	1
14009	21367	2
14009	21389	9
14009	11240	2
14009	182	2
14009	8615	4
14009	10920	1
14009	36726	1
14009	24048	1
14009	7553	1
14009	21368	1
14009	21626	1
14009	696	1
14009	6054	1
14009	34739	1
14505	5528	1
14505	12	16
14505	36	5
14505	3404	2
14505	40257	4
14505	6897	6
14505	384	1
14505	31576	3
14505	24471	3
14505	33142	4
14505	3151	4
14505	35403	1
14505	258	1
14505	13154	2
14505	9401	1
14505	9614	1
14505	13246	2
14505	9452	1
14505	10412	4
14505	24501	7
14505	9493	1
14505	20116	2
14505	502	4
14505	2624	2
14505	3789	1
14505	13234	1
14505	10388	3
14505	3318	1
14505	523	1
14505	24495	1
14505	33150	2
14505	27036	1
14505	161	3
14505	16753	8
14505	10181	1
14505	26865	1
14505	229	1
14505	26878	1
14505	26231	1
14505	21294	11
14505	20328	1
14505	8873	1
14505	11	2
14505	8531	1
14505	17632	2
14505	14954	1
14505	4128	4
14505	25271	1
14505	171	1
14505	855	1
14523	2626	39
14523	13804	4
14523	604	7
14523	464	1
14523	13824	3
14523	36	2
14523	16817	1
14523	111	1
14523	16834	1
14523	26124	1
14523	217	1
14523	5778	1
14523	12	1
14523	40542	2
14523	13803	1
14523	5790	1
14523	128	3
14523	229	1
14523	4767	1
14523	3789	2
14523	13371	2
14523	13802	1
14523	262	1
14523	17797	4
14523	13819	1
14523	5887	3
14523	22236	2
14523	3152	3
14523	13828	2
14523	9614	1
14523	13383	1
14523	14640	1
14523	3147	2
14523	33345	1
14523	5795	1
14523	13338	1
14523	3788	1
14523	479	1
14523	170	1
14642	35427	42
14642	4107	1
14642	1050	1
14642	35429	5
14642	26964	2
14642	40670	4
14642	1784	1
14642	22947	1
14642	12630	3
14642	4101	2
14642	4109	4
14642	16031	4
14642	1802	5
14642	34775	3
14642	29674	1
14642	29660	1
14642	29657	1
14642	115	1
14642	189	1
14642	2932	2
14642	30252	1
14642	29658	1
14698	37520	91
14698	37516	17
14698	8	5
14698	19615	2
14698	25932	2
14698	4494	1
14776	7619	83
14776	229	9
14776	10780	33
14776	320	11
14776	103	15
14776	2651	5
14776	171	1
14776	1282	1
14776	6637	1
14776	4769	1
14776	6697	1
14776	10781	1
14957	15940	97
14957	29742	2
14957	19270	3
14957	27428	1
14957	20433	4
14957	1418	9
14957	19291	1
14957	748	4
14957	103	4
14957	8	2
14957	19285	1
14957	29424	1
14957	29720	1
15175	9795	8
15175	1353	1
15175	17816	1
15175	1030	1
15175	12723	1
15175	6724	1
15175	9797	1
15175	152	1
15175	384	1
15175	9799	8
15175	9798	6
15175	9813	1
15175	36	1
15175	37586	7
15175	11725	2
15175	35239	2
15175	35234	9
15175	9804	1
15175	671	1
15175	8413	2
15175	9805	2
15175	35230	3
15175	12228	1
15175	19509	1
15175	2912	5
15175	6387	1
15175	1299	1
15175	754	1
15175	7214	1
15175	1548	1
15175	9814	1
15175	1202	1
15175	1151	1
15175	12978	1
15175	21119	1
15177	4269	87
15177	11	1
15177	4284	9
15177	33799	1
15177	99	1
15177	1418	3
15177	150	3
15177	13232	3
15177	39677	3
15177	3490	1
15177	12446	1
15177	32045	1
15281	30152	1
15281	4514	1
15281	917	1
15281	31601	1
15281	32587	4
15281	38210	1
15281	36	1
15281	4869	1
15281	19509	3
15281	865	3
15281	18547	3
15281	34157	11
15281	9514	3
15281	2315	2
15281	8172	1
15281	3331	1
15281	13690	1
15281	4513	2
15281	37388	1
15281	20758	1
15281	19499	1
15281	11725	1
15281	12230	1
15281	14887	1
15281	17652	1
15281	18653	1
15281	12	1
15281	224	6
15281	18158	1
15281	8434	1
15281	19514	2
15281	38988	1
15281	24223	1
15281	30813	1
15281	3730	1
15281	871	1
15281	650	1
15281	676	1
15281	1145	2
15281	3317	1
15281	618	1
15281	15754	3
15281	22241	1
15281	360	1
15281	22284	1
15281	22261	1
15281	11615	1
15281	182	1
15281	42	1
15281	30588	1
15281	28408	1
15281	33160	1
15281	22245	1
15281	4609	1
15281	41	1
15281	4611	1
15281	18882	1
15281	24781	1
15281	4506	1
15281	30151	1
15281	25034	1
15281	31667	1
15383	846	76
15383	13368	1
15383	229	1
15383	13447	1
15383	13326	2
15383	27286	1
15383	32923	10
15383	27277	2
15383	917	1
15383	171	1
15383	38333	1
15538	3321	34
15538	36040	1
15538	1744	45
15538	39980	2
15538	3424	1
15538	34415	1
15538	4797	1
15538	11836	2
15538	10760	1
15538	955	5
15538	28247	1
15538	16048	2
15538	354	1
15538	5354	1
15538	3422	1
15538	32829	1
15538	20996	1
15538	1683	1
15538	139	2
15538	28489	1
15538	40261	1
15538	947	1
15538	2537	1
15538	2507	1
15567	29621	20
15567	35232	29
15567	12990	3
15567	19549	2
15567	28998	2
15567	2273	3
15567	39179	1
15567	18037	1
15567	14910	5
15567	7240	1
15567	22326	1
15567	13998	1
15567	4842	1
15567	13986	2
15567	18887	3
15567	39670	1
15567	13985	4
15567	19521	1
15567	360	1
15567	700	1
15567	1548	1
15567	3706	1
15567	339	1
15567	307	1
15567	11573	1
15567	40734	1
15567	37202	1
15567	121	1
15567	18036	1
15567	32902	1
15567	19546	1
15567	1952	1
15567	40735	1
15567	39970	1
15567	35185	1
15711	246	1
15711	11	2
15711	4297	1
15711	18730	3
15711	7513	1
15711	2336	1
15711	7	14
15711	111	31
15711	9507	1
15711	16061	1
15711	22250	1
15711	27635	7
15711	24138	1
15711	24322	1
15711	29803	4
15711	26976	1
15711	2408	1
15711	12552	1
15711	8008	1
15711	29530	1
15711	3082	1
15711	39034	6
15711	36	6
15711	25337	1
15727	7	39
15727	17148	3
15727	8088	2
15727	21175	1
15727	26	1
15727	32371	1
15727	36	23
15727	8110	2
15727	5664	2
15727	32161	2
15727	323	1
15727	497	1
15727	5238	1
15727	13671	1
15727	32152	1
15727	193	1
15727	485	1
15727	3002	1
15727	2756	1
15727	19617	1
15727	8099	1
15727	7160	2
15943	5904	52
15943	21085	19
15943	12149	2
15943	6744	2
15943	21922	1
15943	16718	1
15943	38649	2
15943	876	1
15943	8051	1
15943	4252	1
15943	7497	1
15943	4595	2
15943	12117	1
15943	871	1
15943	21528	1
15943	5921	1
15943	14184	1
15943	7484	1
15943	5129	2
16216	17424	2
16216	6813	42
16216	718	11
16216	769	4
16216	31190	7
16216	26625	22
16216	224	2
16216	21664	1
16216	122	1
16216	20905	5
16216	26635	2
16216	26617	1
16216	3458	2
16216	36924	5
16216	14445	3
16216	28852	2
16216	1502	1
16216	3804	1
16216	13251	2
16216	15338	1
16216	307	1
16216	770	2
16216	759	2
16216	36	2
16216	26621	3
16216	6862	1
16216	15536	1
16216	19400	2
16216	25550	2
16216	15532	1
16216	19404	3
16216	14446	1
16216	40795	1
16216	812	1
16216	13253	2
16216	10614	1
16216	748	1
16216	775	1
16216	6849	1
16216	38869	1
16216	31199	1
16216	2988	1
16216	750	1
16216	7	7
16216	33260	1
16216	361	1
16216	800	1
16216	15335	1
16216	36917	1
16216	231	1
16280	30614	49
16280	30610	30
16280	246	10
16280	265	1
16280	12	1
16280	11	1
16535	29016	3
16535	1746	39
16535	36242	1
16535	19162	2
16535	193	3
16535	17822	1
16535	11	10
16535	2698	1
16535	12432	1
16535	4040	1
16535	17576	6
16535	3332	1
16535	20050	1
16535	4014	1
16535	1594	4
16535	424	2
16535	3467	1
16535	960	1
16535	19167	2
16535	12078	3
16535	8191	2
16535	20057	1
16535	479	2
16535	198	1
16535	32478	1
16535	39976	1
16535	5794	1
16535	10217	3
16535	748	1
16535	31045	3
16535	502	1
16535	476	1
16535	8066	1
16535	52	1
16535	14852	2
16535	38739	1
16535	2885	1
16535	40296	1
16535	7	1
16535	128	1
16535	40825	1
16535	30652	1
16535	1683	1
16535	386	2
16535	40815	1
16535	40826	1
16742	1048	56
16742	13508	5
16742	2790	44
16742	20731	3
16742	22303	1
16742	1511	2
16742	14537	1
16742	39985	3
16742	2290	1
16742	33466	1
16742	40848	1
16742	7832	2
16742	10666	1
16742	4465	2
16742	8014	1
16742	10604	1
16742	16394	1
16742	1887	1
16742	523	1
16774	26316	5
16774	273	44
16774	12312	2
16774	20167	1
16774	27253	2
16774	9890	8
16774	360	1
16774	18259	1
16774	12316	6
16774	26117	1
16774	274	1
16774	35386	2
16774	18600	1
16774	3042	1
16774	24978	1
16774	12	1
16774	1391	1
16774	1235	1
16774	23462	1
16774	24260	1
16774	22374	1
16774	3111	2
16774	37267	1
16774	11778	1
16796	464	18
16796	3460	3
16796	11615	1
16796	393	3
16796	12963	1
16796	30186	2
16796	4397	1
16796	865	1
16796	2030	1
16796	2039	1
16796	15597	1
16796	2860	1
16796	22255	1
16796	18621	2
16796	19468	2
16796	29444	7
16796	52	6
16796	11620	1
16796	29457	2
16796	21169	1
16796	40567	1
16796	29456	2
16796	29451	1
16796	29450	6
16796	22040	1
16796	22271	1
16796	2021	2
16796	29446	4
16796	10995	1
16796	29466	1
16796	229	1
16796	2738	1
16796	360	1
16796	103	1
16796	36	1
16796	39170	1
16796	252	1
16796	892	1
16796	150	1
16796	21642	2
16796	3867	1
16796	12166	1
16796	304	2
16885	30475	36
16885	11	2
16885	1519	6
16885	41	10
16885	33771	6
16885	5358	1
16885	2367	2
16885	2509	1
16885	25768	2
16885	37575	1
16885	1624	1
16885	8800	1
16885	39329	1
16885	33945	1
16885	3421	1
16885	7784	1
16885	26752	1
16885	27310	1
16926	10211	3
16926	9270	1
16926	35344	3
16926	15380	4
16926	13635	1
16926	9152	1
16926	6241	1
16926	13643	1
16926	30402	1
16926	10346	5
16926	11	8
16926	2458	1
16926	10345	2
16926	5307	1
16926	1966	4
16926	502	1
16926	2448	3
16926	10351	2
16926	1733	1
16926	9194	1
16926	10356	2
16926	111	2
16926	10347	3
16926	2442	2
16926	16203	8
16926	26844	4
16926	8446	1
16926	4429	1
16926	12400	1
16926	37862	1
16926	35352	1
16926	29513	1
16926	1741	1
16926	10349	1
16926	2460	1
16926	33869	1
16926	3938	1
16926	150	1
16926	16780	1
16926	1502	1
16926	3020	1
16926	9263	1
16926	36	2
16926	1756	2
16926	35337	1
16926	35346	2
16926	41	1
16926	9167	2
16926	8458	1
16926	12	1
16926	19671	1
16926	14795	1
16926	24184	1
16926	33868	1
16926	10321	1
16926	1183	1
16926	9203	1
16926	6167	2
16926	1911	1
16926	25267	1
16926	38480	1
16926	7894	1
16926	14700	1
16926	6236	1
16926	16227	1
16926	10210	1
16926	1742	1
16926	13432	1
16926	11539	1
16926	19408	1
16926	9681	1
16926	9179	1
16926	37849	2
16926	1763	2
16926	35101	2
16926	172	1
16926	26071	1
16926	518	1
16926	14798	1
16926	1108	1
16926	2611	1
16926	30362	2
16926	10981	1
16926	10212	1
16926	9233	1
16926	6611	1
17051	10060	29
17051	34263	5
17051	1019	6
17051	22147	1
17051	2509	4
17051	4779	22
17051	5272	1
17051	15718	1
17051	27719	1
17051	4770	1
17051	38987	1
17051	29720	3
17051	19297	1
17051	29721	1
17051	10886	1
17051	1093	1
17051	6635	1
17051	31320	2
17051	33771	4
17051	9681	1
17051	6759	3
17051	34238	1
17051	14697	1
17051	25769	4
17051	35860	2
17051	5220	2
17051	6641	1
17051	3416	1
17051	3966	2
17051	24599	1
17051	9528	1
17051	34260	1
17051	5426	1
17051	12597	1
17051	910	1
17051	37927	1
17051	6766	1
17051	40151	1
17051	15554	1
17051	10555	1
17051	2833	1
17051	33946	1
17076	2218	21
17076	6669	9
17076	38451	6
17076	23249	3
17076	6635	1
17076	2219	3
17076	1230	3
17076	1572	4
17076	4051	2
17076	22109	1
17076	21887	3
17076	19317	1
17076	6749	1
17076	6636	1
17076	16764	3
17076	1626	2
17076	6756	3
17076	26753	1
17076	23247	1
17076	9202	4
17076	13085	2
17076	1961	1
17076	21123	1
17076	24775	1
17076	22322	1
17076	808	2
17076	37364	1
17076	23687	1
17076	24512	1
17076	4854	1
17076	40689	1
17076	1155	1
17076	34324	1
17076	23544	1
17076	966	1
17076	9401	1
17076	4767	1
17076	12509	1
17076	15720	1
17076	4403	6
17076	39053	4
17076	7632	1
17076	2509	1
17076	128	1
17076	24083	1
17076	2680	2
17076	23251	1
17076	12452	1
17100	35973	6
17100	28071	22
17100	5142	5
17100	40877	12
17100	640	3
17100	15918	2
17100	25563	1
17100	5453	2
17100	7090	1
17100	3417	2
17100	24533	36
17100	3865	1
17100	20037	2
17100	6726	1
17100	28536	3
17100	35964	9
17100	35983	6
17100	7094	1
17100	304	1
17100	22242	1
17100	360	2
17100	25173	1
17100	38725	1
17100	5819	1
17100	24537	3
17100	34319	1
17100	24538	1
17100	1071	1
17426	37557	17
17426	11663	7
17426	32214	1
17426	7608	1
17426	36	7
17426	955	1
17426	9224	1
17426	38304	2
17426	7619	1
17426	36863	1
17426	3456	1
17426	1509	1
17426	1510	1
17426	25269	1
17426	9495	1
17426	9681	3
17426	135	1
17426	12	9
17426	344	5
17426	14950	2
17426	33392	11
17426	38535	1
17426	1551	3
17426	534	1
17426	11835	1
17426	5717	1
17426	17576	3
17426	103	2
17426	5100	5
17426	8236	1
17426	28744	1
17426	39074	1
17426	7	1
17426	32646	2
17426	21487	2
17426	11178	1
17426	26347	1
17426	2881	1
17426	802	1
17426	7172	1
17426	855	1
17426	1624	1
17426	3779	1
17426	39642	1
17426	659	3
17426	37553	1
17426	9590	1
17426	26395	1
17426	104	3
17426	14703	1
17426	3321	1
17426	1054	1
17426	37021	1
17426	17183	1
17426	4036	1
17426	8233	1
17426	22236	3
17426	19377	1
17426	23487	1
17426	25025	1
17426	9416	1
17426	34414	1
17426	2143	1
17426	3323	1
17571	22363	1
17571	3016	8
17571	8827	1
17571	36312	26
17571	4330	34
17571	8	1
17571	38930	22
17571	1303	24
17571	23462	2
17571	23465	2
17571	33230	1
17571	323	1
17571	301	1
17571	33308	2
17571	1418	1
17650	13065	5
17650	19746	12
17650	13072	26
17650	30132	1
17650	808	1
17650	35656	5
17650	36738	2
17650	4374	3
17650	35662	1
17650	16246	1
17650	2778	2
17650	5625	2
17650	35670	1
17650	11722	3
17650	35499	1
17650	28710	7
17650	11855	3
17650	11	1
17650	13071	5
17650	28701	1
17650	29097	1
17650	28698	1
17650	35488	1
17650	21837	2
17778	180	1
17778	313	15
17778	103	7
17778	6744	5
17778	23330	5
17778	1411	1
17778	575	5
17778	12775	1
17778	5450	4
17778	5453	3
17778	47	1
17778	11539	6
17778	20236	1
17778	6711	2
17778	3966	1
17778	1282	2
17778	588	1
17778	24092	1
17778	139	1
17778	13085	1
17778	2217	1
17778	17308	1
17778	536	9
17778	20214	1
17778	1406	1
17778	11046	1
17778	544	3
17778	27154	1
17778	40934	4
17778	29457	1
17778	503	2
17778	17801	1
17778	39854	2
17778	39426	2
17778	38870	1
17778	593	1
17778	4531	1
17778	17937	1
17778	10750	1
17778	7419	2
17778	17055	3
17778	182	1
17778	37881	1
17778	11377	1
17778	552	3
17778	12473	1
17778	4168	1
17778	5345	2
17778	7716	1
17778	22499	2
17778	20465	2
17778	231	1
17778	15138	1
17778	40054	1
17890	7923	89
17890	360	39
17890	24641	11
17890	3046	8
17890	54	7
17890	8310	4
17890	150	4
17921	31985	1
17921	26715	1
17921	18532	2
17921	24671	1
17921	25918	2
17921	1742	1
17921	32341	1
17921	8961	6
17921	9507	1
17921	4934	6
17921	12552	1
17921	2409	3
17921	1202	2
17921	9509	1
17921	31805	1
17921	26184	2
17921	8965	12
17921	18504	3
17921	10593	1
17921	10595	1
17921	18488	1
17921	22068	2
17921	10604	2
17921	2702	4
17921	862	1
17921	23198	1
17921	15578	1
17921	31993	2
17921	18494	1
17921	18483	1
17921	8023	1
17921	6272	2
17921	193	1
17921	541	1
17921	34501	1
17921	27258	1
17921	35606	1
17921	32786	1
17921	17227	1
17921	2404	2
17921	1228	1
17921	10609	1
17921	892	1
17921	8025	1
17921	8978	1
17921	2947	1
17921	104	1
17921	156	1
18082	2150	2
18082	1274	15
18082	246	1
18082	2507	1
18082	99	3
18082	794	1
18082	2670	5
18082	1674	1
18082	10560	1
18082	26936	1
18082	39468	1
18082	16047	1
18082	13274	5
18082	3421	2
18082	20488	1
18082	4766	1
18082	33901	1
18082	3819	1
18082	1924	1
18082	20257	1
18082	71	17
18082	1899	1
18082	36863	1
18082	6637	1
18082	38014	1
18082	36	12
18082	748	3
18082	3966	2
18082	30599	1
18082	156	2
18082	33900	1
18082	14722	1
18082	6653	1
18082	2910	1
18082	6752	1
18082	21294	1
18082	36868	1
18082	33370	1
18082	25023	1
18082	3321	1
18082	1911	1
18082	16375	1
18082	10145	1
18082	5312	1
18082	10771	1
18082	16764	1
18082	307	1
18082	3458	2
18082	16749	1
18082	1033	1
18082	16040	1
18175	4374	5
18175	28617	44
18175	28621	8
18175	8	2
18175	9455	4
18175	28627	30
18175	11	1
